"destination","passanger","weather","temperature","time","coupon","expiration","gender","age","maritalStatus","has_children","education","occupation","income","Bar","CoffeeHouse","CarryAway","RestaurantLessThan20","Restaurant20To50","toCoupon_GEQ15min","toCoupon_GEQ25min","direction_same","direction_opp","Y"
"2","1","1","2","5","5","1","1","5","3","1","5","8","4","2","4","1","2","3","0","1","1","1","2"
"2","4","1","3","3","1","1","1","5","3","1","5","8","4","2","4","1","2","3","1","2","1","1","1"
"2","4","1","3","5","1","2","1","5","3","1","5","8","4","2","4","1","2","3","1","1","2","2","1"
"2","4","2","1","3","3","1","1","5","3","1","5","8","4","2","4","1","2","3","0","1","2","2","1"
"3","1","2","1","4","1","2","1","5","3","1","5","8","4","2","4","1","2","3","0","1","2","2","1"
"3","1","2","1","4","3","1","1","5","3","1","5","8","4","2","4","1","2","3","0","1","1","1","1"
"3","1","3","3","4","2","1","1","5","3","1","5","8","4","2","4","1","2","3","0","1","2","2","1"
"3","1","3","3","4","1","1","1","5","3","1","5","8","4","2","4","1","2","3","1","1","1","1","1"
"3","1","3","3","4","4","1","1","5","3","1","5","8","4","2","4","1","2","3","1","2","1","1","2"
"3","1","1","2","4","5","2","1","5","3","1","5","8","4","2","4","1","2","3","0","1","2","2","1"
"1","3","1","3","5","5","2","1","6","3","1","4","7","1","1","5","1","2","2","0","1","1","1","2"
"1","3","3","3","3","4","1","1","6","3","1","4","7","1","1","5","1","2","2","0","1","1","1","2"
"1","2","1","2","3","1","2","1","6","3","1","4","7","1","1","5","1","2","2","0","1","1","1","1"
"1","2","1","2","5","4","1","1","6","3","1","4","7","1","1","5","1","2","2","1","1","1","1","2"
"1","2","1","1","5","4","2","1","6","3","1","4","7","1","1","5","1","2","2","1","1","1","1","2"
"1","2","1","3","2","3","2","1","6","3","1","4","7","1","1","5","1","2","2","0","1","1","1","2"
"1","2","3","3","1","1","1","1","6","3","1","4","7","1","1","5","1","2","2","0","1","1","1","1"
"1","1","2","1","2","4","1","1","6","3","1","4","7","1","1","5","1","2","2","1","1","1","1","2"
"1","1","1","2","2","1","2","1","6","3","1","4","7","1","1","5","1","2","2","0","1","1","1","1"
"1","3","1","1","3","1","2","1","6","3","1","4","7","1","1","5","1","2","2","1","1","1","1","1"
"2","3","1","1","5","5","1","1","6","3","1","4","7","1","1","5","1","2","2","1","1","2","2","2"
"2","3","1","1","5","5","2","1","6","3","1","4","7","1","1","5","1","2","2","1","1","1","1","2"
"2","4","1","3","5","4","2","1","6","3","1","4","7","1","1","5","1","2","2","1","2","1","1","2"
"2","1","1","2","3","3","2","1","6","3","1","4","7","1","1","5","1","2","2","1","1","2","2","1"
"2","1","1","3","3","3","1","1","6","3","1","4","7","1","1","5","1","2","2","0","1","1","1","1"
"2","1","2","1","5","2","2","1","6","3","1","4","7","1","1","5","1","2","2","0","1","2","2","2"
"2","1","3","3","5","2","2","1","6","3","1","4","7","1","1","5","1","2","2","1","1","1","1","2"
"2","1","3","3","5","3","1","1","6","3","1","4","7","1","1","5","1","2","2","1","2","1","1","1"
"2","1","1","2","3","5","1","1","6","3","1","4","7","1","1","5","1","2","2","0","1","2","2","2"
"3","1","2","1","4","3","1","1","6","3","1","4","7","1","1","5","1","2","2","0","1","1","1","1"
"3","1","3","3","4","2","1","1","6","3","1","4","7","1","1","5","1","2","2","0","1","2","2","1"
"3","1","3","3","4","4","1","1","6","3","1","4","7","1","1","5","1","2","2","1","2","1","1","2"
"3","1","1","2","4","5","2","1","6","3","1","4","7","1","1","5","1","2","2","0","1","2","2","2"
"1","2","1","2","3","1","2","1","1","2","2","2","9","4","4","2","3","1","3","0","1","1","1","1"
"1","2","1","2","5","4","1","1","1","2","2","2","9","4","4","2","3","1","3","1","1","1","1","1"
"1","2","1","1","5","4","2","1","1","2","2","2","9","4","4","2","3","1","3","1","1","1","1","1"
"1","2","1","3","2","3","2","1","1","2","2","2","9","4","4","2","3","1","3","0","1","1","1","1"
"1","2","3","3","1","1","1","1","1","2","2","2","9","4","4","2","3","1","3","0","1","1","1","1"
"1","1","2","1","2","4","1","1","1","2","2","2","9","4","4","2","3","1","3","1","1","1","1","1"
"1","1","2","1","1","3","2","1","1","2","2","2","9","4","4","2","3","1","3","0","1","1","1","2"
"1","1","1","2","2","1","2","1","1","2","2","2","9","4","4","2","3","1","3","0","1","1","1","1"
"1","1","3","3","2","1","1","1","1","2","2","2","9","4","4","2","3","1","3","1","1","1","1","1"
"2","1","1","2","3","3","2","1","1","2","2","2","9","4","4","2","3","1","3","1","1","2","2","2"
"2","1","1","3","3","3","1","1","1","2","2","2","9","4","4","2","3","1","3","0","1","1","1","1"
"2","1","2","1","5","2","2","1","1","2","2","2","9","4","4","2","3","1","3","0","1","2","2","2"
"2","1","3","3","5","2","2","1","1","2","2","2","9","4","4","2","3","1","3","1","1","1","1","2"
"2","1","3","3","5","3","1","1","1","2","2","2","9","4","4","2","3","1","3","1","2","1","1","1"
"2","1","1","2","3","5","1","1","1","2","2","2","9","4","4","2","3","1","3","0","1","2","2","1"
"2","1","1","2","5","5","1","1","1","2","2","2","9","4","4","2","3","1","3","0","1","1","1","2"
"3","1","2","1","4","1","2","1","1","2","2","2","9","4","4","2","3","1","3","0","1","2","2","2"
"3","1","2","1","4","3","1","1","1","2","2","2","9","4","4","2","3","1","3","0","1","1","1","1"
"3","1","3","3","4","2","1","1","1","2","2","2","9","4","4","2","3","1","3","0","1","2","2","2"
"3","1","3","3","4","1","1","1","1","2","2","2","9","4","4","2","3","1","3","1","1","1","1","1"
"3","1","3","3","4","4","1","1","1","2","2","2","9","4","4","2","3","1","3","1","2","1","1","1"
"3","1","1","2","4","5","2","1","1","2","2","2","9","4","4","2","3","1","3","0","1","2","2","2"
"1","2","1","2","3","1","2","1","1","1","2","1","1","8","3","5","1","1","2","0","1","1","1","1"
"1","2","1","2","5","4","1","1","1","1","2","1","1","8","3","5","1","1","2","1","1","1","1","1"
"1","2","1","1","5","4","2","1","1","1","2","1","1","8","3","5","1","1","2","1","1","1","1","1"
"1","2","1","3","2","3","2","1","1","1","2","1","1","8","3","5","1","1","2","0","1","1","1","1"
"1","2","3","3","1","1","1","1","1","1","2","1","1","8","3","5","1","1","2","0","1","1","1","1"
"1","1","2","1","2","4","1","1","1","1","2","1","1","8","3","5","1","1","2","1","1","1","1","2"
"1","1","1","2","2","1","2","1","1","1","2","1","1","8","3","5","1","1","2","0","1","1","1","1"
"1","4","1","3","2","5","1","1","1","1","2","1","1","8","3","5","1","1","2","0","1","1","1","1"
"1","4","2","1","3","4","2","1","1","1","2","1","1","8","3","5","1","1","2","1","1","1","1","1"
"1","4","3","3","2","1","1","1","1","1","2","1","1","8","3","5","1","1","2","0","1","1","1","2"
"2","1","1","2","3","3","2","1","1","1","2","1","1","8","3","5","1","1","2","1","1","2","2","1"
"2","1","1","3","3","3","1","1","1","1","2","1","1","8","3","5","1","1","2","0","1","1","1","1"
"2","1","2","1","5","2","2","1","1","1","2","1","1","8","3","5","1","1","2","0","1","2","2","2"
"2","1","3","3","5","2","2","1","1","1","2","1","1","8","3","5","1","1","2","1","1","1","1","2"
"2","1","1","2","3","5","1","1","1","1","2","1","1","8","3","5","1","1","2","0","1","2","2","1"
"2","4","1","3","3","1","1","1","1","1","2","1","1","8","3","5","1","1","2","1","2","1","1","1"
"2","4","1","3","5","1","2","1","1","1","2","1","1","8","3","5","1","1","2","1","1","2","2","1"
"2","4","2","1","3","3","1","1","1","1","2","1","1","8","3","5","1","1","2","0","1","2","2","1"
"3","1","2","1","4","3","1","1","1","1","2","1","1","8","3","5","1","1","2","0","1","1","1","1"
"3","1","3","3","4","2","1","1","1","1","2","1","1","8","3","5","1","1","2","0","1","2","2","1"
"3","1","3","3","4","4","1","1","1","1","2","1","1","8","3","5","1","1","2","1","2","1","1","2"
"3","1","1","2","4","5","2","1","1","1","2","1","1","8","3","5","1","1","2","0","1","2","2","2"
"1","2","1","2","3","1","2","1","3","2","2","2","14","3","2","2","4","3","2","0","1","1","1","1"
"1","2","1","2","5","4","1","1","3","2","2","2","14","3","2","2","4","3","2","1","1","1","1","1"
"1","2","1","1","5","4","2","1","3","2","2","2","14","3","2","2","4","3","2","1","1","1","1","1"
"1","2","1","3","2","3","2","1","3","2","2","2","14","3","2","2","4","3","2","0","1","1","1","1"
"1","2","3","3","1","1","1","1","3","2","2","2","14","3","2","2","4","3","2","0","1","1","1","1"
"1","1","2","1","2","4","1","1","3","2","2","2","14","3","2","2","4","3","2","1","1","1","1","2"
"1","1","2","1","1","3","2","1","3","2","2","2","14","3","2","2","4","3","2","0","1","1","1","1"
"1","1","1","2","2","1","2","1","3","2","2","2","14","3","2","2","4","3","2","0","1","1","1","1"
"1","1","3","3","2","1","1","1","3","2","2","2","14","3","2","2","4","3","2","1","1","1","1","1"
"2","1","1","2","3","3","2","1","3","2","2","2","14","3","2","2","4","3","2","1","1","2","2","1"
"2","1","1","3","3","3","1","1","3","2","2","2","14","3","2","2","4","3","2","0","1","1","1","2"
"2","1","2","1","5","2","2","1","3","2","2","2","14","3","2","2","4","3","2","0","1","2","2","2"
"2","1","3","3","5","2","2","1","3","2","2","2","14","3","2","2","4","3","2","1","1","1","1","2"
"2","1","3","3","5","3","1","1","3","2","2","2","14","3","2","2","4","3","2","1","2","1","1","1"
"2","1","1","2","3","5","1","1","3","2","2","2","14","3","2","2","4","3","2","0","1","2","2","2"
"2","1","1","2","5","5","1","1","3","2","2","2","14","3","2","2","4","3","2","0","1","1","1","2"
"3","1","2","1","4","1","2","1","3","2","2","2","14","3","2","2","4","3","2","0","1","2","2","1"
"3","1","2","1","4","3","1","1","3","2","2","2","14","3","2","2","4","3","2","0","1","1","1","2"
"3","1","3","3","4","2","1","1","3","2","2","2","14","3","2","2","4","3","2","0","1","2","2","2"
"3","1","3","3","4","1","1","1","3","2","2","2","14","3","2","2","4","3","2","1","1","1","1","2"
"3","1","3","3","4","4","1","1","3","2","2","2","14","3","2","2","4","3","2","1","2","1","1","2"
"3","1","1","2","4","5","2","1","3","2","2","2","14","3","2","2","4","3","2","0","1","2","2","1"
"1","3","1","3","5","5","2","1","5","3","1","3","1","2","2","2","4","3","2","0","1","1","1","2"
"1","3","3","3","3","4","1","1","5","3","1","3","1","2","2","2","4","3","2","0","1","1","1","1"
"1","2","1","2","3","1","2","1","5","3","1","3","1","2","2","2","4","3","2","0","1","1","1","2"
"1","2","1","2","5","4","1","1","5","3","1","3","1","2","2","2","4","3","2","1","1","1","1","2"
"1","2","1","1","5","4","2","1","5","3","1","3","1","2","2","2","4","3","2","1","1","1","1","2"
"1","2","1","3","2","3","2","1","5","3","1","3","1","2","2","2","4","3","2","0","1","1","1","1"
"1","2","3","3","1","1","1","1","5","3","1","3","1","2","2","2","4","3","2","0","1","1","1","1"
"1","1","2","1","2","4","1","1","5","3","1","3","1","2","2","2","4","3","2","1","1","1","1","1"
"1","1","1","2","2","1","2","1","5","3","1","3","1","2","2","2","4","3","2","0","1","1","1","2"
"1","3","1","1","3","1","2","1","5","3","1","3","1","2","2","2","4","3","2","1","1","1","1","1"
"2","3","1","1","5","5","1","1","5","3","1","3","1","2","2","2","4","3","2","1","1","2","2","2"
"2","3","1","1","5","5","2","1","5","3","1","3","1","2","2","2","4","3","2","1","1","1","1","2"
"2","4","1","3","5","4","2","1","5","3","1","3","1","2","2","2","4","3","2","1","2","1","1","2"
"2","1","1","2","3","3","2","1","5","3","1","3","1","2","2","2","4","3","2","1","1","2","2","1"
"2","1","1","3","3","3","1","1","5","3","1","3","1","2","2","2","4","3","2","0","1","1","1","1"
"2","1","2","1","5","2","2","1","5","3","1","3","1","2","2","2","4","3","2","0","1","2","2","2"
"2","1","3","3","5","2","2","1","5","3","1","3","1","2","2","2","4","3","2","1","1","1","1","2"
"2","1","1","2","3","5","1","1","5","3","1","3","1","2","2","2","4","3","2","0","1","2","2","2"
"3","1","2","1","4","3","1","1","5","3","1","3","1","2","2","2","4","3","2","0","1","1","1","1"
"3","1","3","3","4","2","1","1","5","3","1","3","1","2","2","2","4","3","2","0","1","2","2","1"
"3","1","3","3","4","4","1","1","5","3","1","3","1","2","2","2","4","3","2","1","2","1","1","1"
"3","1","1","2","4","5","2","1","5","3","1","3","1","2","2","2","4","3","2","0","1","2","2","2"
"1","3","1","3","5","5","2","2","7","3","1","3","10","7","1","2","1","2","2","0","1","1","1","2"
"1","3","3","3","3","4","1","2","7","3","1","3","10","7","1","2","1","2","2","0","1","1","1","2"
"1","2","1","2","3","1","2","2","7","3","1","3","10","7","1","2","1","2","2","0","1","1","1","1"
"1","2","1","2","5","4","1","2","7","3","1","3","10","7","1","2","1","2","2","1","1","1","1","2"
"1","2","1","1","5","4","2","2","7","3","1","3","10","7","1","2","1","2","2","1","1","1","1","2"
"1","2","1","3","2","3","2","2","7","3","1","3","10","7","1","2","1","2","2","0","1","1","1","1"
"1","2","3","3","1","1","1","2","7","3","1","3","10","7","1","2","1","2","2","0","1","1","1","1"
"1","1","2","1","2","4","1","2","7","3","1","3","10","7","1","2","1","2","2","1","1","1","1","2"
"1","1","1","2","2","1","2","2","7","3","1","3","10","7","1","2","1","2","2","0","1","1","1","2"
"1","3","1","1","3","1","2","2","7","3","1","3","10","7","1","2","1","2","2","1","1","1","1","1"
"2","3","1","1","5","5","1","2","7","3","1","3","10","7","1","2","1","2","2","1","1","2","2","1"
"2","3","1","1","5","5","2","2","7","3","1","3","10","7","1","2","1","2","2","1","1","1","1","2"
"2","4","1","3","5","4","2","2","7","3","1","3","10","7","1","2","1","2","2","1","2","1","1","2"
"2","1","1","2","3","3","2","2","7","3","1","3","10","7","1","2","1","2","2","1","1","2","2","1"
"2","1","1","3","3","3","1","2","7","3","1","3","10","7","1","2","1","2","2","0","1","1","1","1"
"2","1","2","1","5","2","2","2","7","3","1","3","10","7","1","2","1","2","2","0","1","2","2","1"
"2","1","3","3","5","2","2","2","7","3","1","3","10","7","1","2","1","2","2","1","1","1","1","1"
"2","1","1","2","3","5","1","2","7","3","1","3","10","7","1","2","1","2","2","0","1","2","2","1"
"3","1","2","1","4","3","1","2","7","3","1","3","10","7","1","2","1","2","2","0","1","1","1","1"
"3","1","3","3","4","2","1","2","7","3","1","3","10","7","1","2","1","2","2","0","1","2","2","1"
"3","1","3","3","4","4","1","2","7","3","1","3","10","7","1","2","1","2","2","1","2","1","1","2"
"3","1","1","2","4","5","2","2","7","3","1","3","10","7","1","2","1","2","2","0","1","2","2","2"
"1","2","1","2","3","1","2","1","6","5","1","3","5","3","2","2","1","2","2","0","1","1","1","2"
"1","2","1","2","5","4","1","1","6","5","1","3","5","3","2","2","1","2","2","1","1","1","1","2"
"1","2","1","1","5","4","2","1","6","5","1","3","5","3","2","2","1","2","2","1","1","1","1","2"
"1","2","1","3","2","3","2","1","6","5","1","3","5","3","2","2","1","2","2","0","1","1","1","1"
"1","2","3","3","1","1","1","1","6","5","1","3","5","3","2","2","1","2","2","0","1","1","1","1"
"1","1","2","1","2","4","1","1","6","5","1","3","5","3","2","2","1","2","2","1","1","1","1","2"
"1","1","1","2","2","1","2","1","6","5","1","3","5","3","2","2","1","2","2","0","1","1","1","2"
"1","4","1","3","2","5","1","1","6","5","1","3","5","3","2","2","1","2","2","0","1","1","1","2"
"1","4","2","1","3","4","2","1","6","5","1","3","5","3","2","2","1","2","2","1","1","1","1","2"
"1","4","3","3","2","1","1","1","6","5","1","3","5","3","2","2","1","2","2","0","1","1","1","2"
"2","1","1","2","3","3","2","1","6","5","1","3","5","3","2","2","1","2","2","1","1","2","2","1"
"2","1","1","3","3","3","1","1","6","5","1","3","5","3","2","2","1","2","2","0","1","1","1","1"
"2","1","2","1","5","2","2","1","6","5","1","3","5","3","2","2","1","2","2","0","1","2","2","2"
"2","1","3","3","5","2","2","1","6","5","1","3","5","3","2","2","1","2","2","1","1","1","1","1"
"2","1","1","2","3","5","1","1","6","5","1","3","5","3","2","2","1","2","2","0","1","2","2","2"
"2","4","1","3","3","1","1","1","6","5","1","3","5","3","2","2","1","2","2","1","2","1","1","1"
"2","4","1","3","5","1","2","1","6","5","1","3","5","3","2","2","1","2","2","1","1","2","2","2"
"2","4","2","1","3","3","1","1","6","5","1","3","5","3","2","2","1","2","2","0","1","2","2","1"
"3","1","2","1","4","3","1","1","6","5","1","3","5","3","2","2","1","2","2","0","1","1","1","1"
"3","1","3","3","4","2","1","1","6","5","1","3","5","3","2","2","1","2","2","0","1","2","2","1"
"3","1","3","3","4","4","1","1","6","5","1","3","5","3","2","2","1","2","2","1","2","1","1","2"
"3","1","1","2","4","5","2","1","6","5","1","3","5","3","2","2","1","2","2","0","1","2","2","2"
"1","2","1","2","3","1","2","2","3","1","2","5","6","6","2","1","2","5","3","0","1","1","1","2"
"1","2","1","2","5","4","1","2","3","1","2","5","6","6","2","1","2","5","3","1","1","1","1","1"
"1","2","1","1","5","4","2","2","3","1","2","5","6","6","2","1","2","5","3","1","1","1","1","1"
"1","2","1","3","2","3","2","2","3","1","2","5","6","6","2","1","2","5","3","0","1","1","1","2"
"1","2","3","3","1","1","1","2","3","1","2","5","6","6","2","1","2","5","3","0","1","1","1","2"
"1","1","2","1","2","4","1","2","3","1","2","5","6","6","2","1","2","5","3","1","1","1","1","2"
"1","1","1","2","2","1","2","2","3","1","2","5","6","6","2","3","2","5","3","0","1","1","1","2"
"1","4","1","3","2","5","1","2","3","1","2","5","6","6","2","4","2","5","3","0","1","1","1","2"
"1","4","2","1","3","4","2","2","3","1","2","5","6","6","2","3","2","5","3","1","1","1","1","2"
"1","4","3","3","2","1","1","2","3","1","2","5","6","6","2","4","2","5","3","0","1","1","1","2"
"2","1","1","2","3","3","2","2","3","1","2","5","6","6","2","4","2","5","3","1","1","2","2","1"
"2","1","1","3","3","3","1","2","3","1","2","5","6","6","2","1","2","5","3","0","1","1","1","1"
"2","1","2","1","5","2","2","2","3","1","2","5","6","6","2","3","2","5","3","0","1","2","2","2"
"2","1","3","3","5","2","2","2","3","1","2","5","6","6","2","1","2","5","3","1","1","1","1","2"
"2","1","1","2","3","5","1","2","3","1","2","5","6","6","2","1","2","5","3","0","1","2","2","2"
"2","4","1","3","3","1","1","2","3","1","2","5","6","6","2","1","2","5","3","1","2","1","1","2"
"2","4","1","3","5","1","2","2","3","1","2","5","6","6","2","1","2","5","3","1","1","2","2","2"
"2","4","2","1","3","3","1","2","3","1","2","5","6","6","2","4","2","5","3","0","1","2","2","1"
"3","1","2","1","4","3","1","2","3","1","2","5","6","6","2","1","2","5","3","0","1","1","1","2"
"3","1","3","3","4","2","1","2","3","1","2","5","6","6","2","3","2","5","3","0","1","2","2","1"
"3","1","3","3","4","4","1","2","3","1","2","5","6","6","2","4","2","5","3","1","2","1","1","2"
"3","1","1","2","4","5","2","2","3","1","2","5","6","6","2","3","2","5","3","0","1","2","2","2"
"1","3","1","3","5","5","2","1","1","3","1","1","7","6","2","4","1","2","3","0","1","1","1","2"
"1","3","3","3","3","4","1","1","1","3","1","1","7","6","2","4","1","2","3","0","1","1","1","1"
"1","2","1","2","3","1","2","1","1","3","1","1","7","6","2","4","1","2","3","0","1","1","1","2"
"1","2","1","2","5","4","1","1","1","3","1","1","7","6","2","4","1","2","3","1","1","1","1","2"
"1","2","1","1","5","4","2","1","1","3","1","1","7","6","2","4","1","2","3","1","1","1","1","2"
"1","2","1","3","2","3","2","1","1","3","1","1","7","6","2","4","1","2","3","0","1","1","1","2"
"1","2","3","3","1","1","1","1","1","3","1","1","7","6","2","4","1","2","3","0","1","1","1","1"
"1","1","2","1","2","4","1","1","1","3","1","1","7","6","2","4","1","2","3","1","1","1","1","2"
"1","1","1","2","2","1","2","1","1","3","1","1","7","6","2","4","1","2","3","0","1","1","1","1"
"1","3","1","1","3","1","2","1","1","3","1","1","7","6","2","4","1","2","3","1","1","1","1","2"
"2","3","1","1","5","5","1","1","1","3","1","1","7","6","2","4","1","2","3","1","1","2","2","1"
"2","3","1","1","5","5","2","1","1","3","1","1","7","6","2","4","1","2","3","1","1","1","1","2"
"2","4","1","3","5","4","2","1","1","3","1","1","7","6","2","4","1","2","3","1","2","1","1","2"
"2","1","1","2","3","3","2","1","1","3","1","1","7","6","2","4","1","2","3","1","1","2","2","2"
"2","1","1","3","3","3","1","1","1","3","1","1","7","6","2","4","1","2","3","0","1","1","1","1"
"2","1","2","1","5","2","2","1","1","3","1","1","7","6","2","4","1","2","3","0","1","2","2","2"
"2","1","3","3","5","2","2","1","1","3","1","1","7","6","2","4","1","2","3","1","1","1","1","2"
"2","1","1","2","3","5","1","1","1","3","1","1","7","6","2","4","1","2","3","0","1","2","2","2"
"3","1","2","1","4","3","1","1","1","3","1","1","7","6","2","4","1","2","3","0","1","1","1","1"
"3","1","3","3","4","2","1","1","1","3","1","1","7","6","2","4","1","2","3","0","1","2","2","1"
"3","1","3","3","4","4","1","1","1","3","1","1","7","6","2","4","1","2","3","1","2","1","1","2"
"3","1","1","2","4","5","2","1","1","3","1","1","7","6","2","4","1","2","3","0","1","2","2","2"
"1","2","1","2","3","1","2","2","3","2","2","1","1","7","3","1","1","2","2","0","1","1","1","1"
"1","2","1","2","5","4","1","2","3","2","2","1","1","7","3","1","1","2","2","1","1","1","1","1"
"1","2","1","1","5","4","2","2","3","2","2","1","1","7","3","1","1","2","2","1","1","1","1","1"
"1","2","1","3","2","3","2","2","3","2","2","1","1","7","3","1","1","2","2","0","1","1","1","2"
"1","2","3","3","1","1","1","2","3","2","2","1","1","7","3","1","1","2","2","0","1","1","1","2"
"1","1","2","1","2","4","1","2","3","2","2","1","1","7","3","1","1","2","2","1","1","1","1","1"
"1","1","2","1","1","3","2","2","3","2","2","1","1","7","3","1","1","2","2","0","1","1","1","1"
"1","1","1","2","2","1","2","2","3","2","2","1","1","7","3","1","1","2","2","0","1","1","1","2"
"1","1","3","3","2","1","1","2","3","2","2","1","1","7","3","1","1","2","2","1","1","1","1","1"
"2","1","1","2","3","3","2","2","3","2","2","1","1","7","3","1","1","2","2","1","1","2","2","1"
"2","1","1","3","3","3","1","2","3","2","2","1","1","7","3","1","1","2","2","0","1","1","1","1"
"2","1","2","1","5","2","2","2","3","2","2","1","1","7","3","1","1","2","2","0","1","2","2","2"
"2","1","3","3","5","2","2","2","3","2","2","1","1","7","3","1","1","2","2","1","1","1","1","2"
"2","1","3","3","5","3","1","2","3","2","2","1","1","7","3","1","1","2","2","1","2","1","1","1"
"2","1","1","2","3","5","1","2","3","2","2","1","1","7","3","1","1","2","2","0","1","2","2","1"
"2","1","1","2","5","5","1","2","3","2","2","1","1","7","3","1","1","2","2","0","1","1","1","1"
"3","1","2","1","4","1","2","2","3","2","2","1","1","7","3","1","1","2","2","0","1","2","2","2"
"3","1","2","1","4","3","1","2","3","2","2","1","1","7","3","1","1","2","2","0","1","1","1","2"
"3","1","3","3","4","2","1","2","3","2","2","1","1","7","3","1","1","2","2","0","1","2","2","2"
"3","1","3","3","4","1","1","2","3","2","2","1","1","7","3","1","1","2","2","1","1","1","1","2"
"3","1","3","3","4","4","1","2","3","2","2","1","1","7","3","1","1","2","2","1","2","1","1","2"
"3","1","1","2","4","5","2","2","3","2","2","1","1","7","3","1","1","2","2","0","1","2","2","1"
"1","2","1","2","3","1","2","1","8","2","2","1","3","7","1","2","2","2","1","0","1","1","1","1"
"1","2","1","2","5","4","1","1","8","2","2","1","3","7","1","2","2","2","1","1","1","1","1","1"
"1","2","1","1","5","4","2","1","8","2","2","1","3","7","1","2","2","2","1","1","1","1","1","1"
"1","2","1","3","2","3","2","1","8","2","2","1","3","7","1","2","2","2","1","0","1","1","1","1"
"1","2","3","3","1","1","1","1","8","2","2","1","3","7","1","2","2","2","1","0","1","1","1","1"
"1","1","2","1","2","4","1","1","8","2","2","1","3","7","1","2","2","2","1","1","1","1","1","1"
"1","1","2","1","1","3","2","1","8","2","2","1","3","7","1","2","2","2","1","0","1","1","1","1"
"1","1","1","2","2","1","2","1","8","2","2","1","3","7","1","2","2","2","1","0","1","1","1","1"
"1","1","3","3","2","1","1","1","8","2","2","1","3","7","1","2","2","2","1","1","1","1","1","1"
"2","1","1","2","3","3","2","1","8","2","2","1","3","7","1","2","2","2","1","1","1","2","2","1"
"2","1","1","3","3","3","1","1","8","2","2","1","3","7","1","2","2","2","1","0","1","1","1","1"
"2","1","2","1","5","2","2","1","8","2","2","1","3","7","1","2","2","2","1","0","1","2","2","2"
"2","1","3","3","5","2","2","1","8","2","2","1","3","7","1","2","2","2","1","1","1","1","1","2"
"2","1","3","3","5","3","1","1","8","2","2","1","3","7","1","2","2","2","1","1","2","1","1","1"
"2","1","1","2","5","5","1","1","8","2","2","1","3","7","1","2","2","2","1","0","1","1","1","1"
"3","1","2","1","4","1","2","1","8","2","2","1","3","7","1","2","2","2","1","0","1","2","2","2"
"3","1","2","1","4","3","1","1","8","2","2","1","3","7","1","2","2","2","1","0","1","1","1","1"
"3","1","3","3","4","2","1","1","8","2","2","1","3","7","1","2","2","2","1","0","1","2","2","1"
"3","1","3","3","4","1","1","1","8","2","2","1","3","7","1","2","2","2","1","1","1","1","1","1"
"3","1","3","3","4","4","1","1","8","2","2","1","3","7","1","2","2","2","1","1","2","1","1","1"
"3","1","1","2","4","5","2","1","8","2","2","1","3","7","1","2","2","2","1","0","1","2","2","2"
"1","2","1","2","3","1","2","1","4","3","2","1","10","7","2","2","3","1","2","0","1","1","1","1"
"1","2","1","2","5","4","1","1","4","3","2","1","10","7","2","2","3","1","2","1","1","1","1","2"
"1","2","1","1","5","4","2","1","4","3","2","1","10","7","2","2","3","1","2","1","1","1","1","2"
"1","2","1","3","2","3","2","1","4","3","2","1","10","7","2","2","3","1","2","0","1","1","1","1"
"1","2","3","3","1","1","1","1","4","3","2","1","10","7","2","2","3","1","2","0","1","1","1","1"
"1","1","2","1","2","4","1","1","4","3","2","1","10","7","2","2","3","1","2","1","1","1","1","2"
"1","1","1","2","2","1","2","1","4","3","2","1","10","7","2","2","3","1","2","0","1","1","1","1"
"1","4","1","3","2","5","1","1","4","3","2","1","10","7","2","2","3","1","2","0","1","1","1","1"
"1","4","2","1","3","4","2","1","4","3","2","1","10","7","2","2","3","1","2","1","1","1","1","2"
"1","4","3","3","2","1","1","1","4","3","2","1","10","7","2","2","3","1","2","0","1","1","1","1"
"2","1","1","2","3","3","2","1","4","3","2","1","10","7","2","2","3","1","2","1","1","2","2","2"
"2","1","1","3","3","3","1","1","4","3","2","1","10","7","2","2","3","1","2","0","1","1","1","2"
"2","1","2","1","5","2","2","1","4","3","2","1","10","7","2","2","3","1","2","0","1","2","2","2"
"2","1","3","3","5","2","2","1","4","3","2","1","10","7","2","2","3","1","2","1","1","1","1","2"
"2","1","1","2","3","5","1","1","4","3","2","1","10","7","2","2","3","1","2","0","1","2","2","2"
"2","4","1","3","3","1","1","1","4","3","2","1","10","7","2","2","3","1","2","1","2","1","1","1"
"2","4","1","3","5","1","2","1","4","3","2","1","10","7","2","2","3","1","2","1","1","2","2","2"
"2","4","2","1","3","3","1","1","4","3","2","1","10","7","2","2","3","1","2","0","1","2","2","2"
"3","1","2","1","4","3","1","1","4","3","2","1","10","7","2","2","3","1","2","0","1","1","1","2"
"3","1","3","3","4","2","1","1","4","3","2","1","10","7","2","2","3","1","2","0","1","2","2","1"
"3","1","3","3","4","4","1","1","4","3","2","1","10","7","2","2","3","1","2","1","2","1","1","2"
"3","1","1","2","4","5","2","1","4","3","2","1","10","7","2","2","3","1","2","0","1","2","2","2"
"1","3","1","3","5","5","2","2","6","3","1","5","4","6","2","4","2","2","2","0","1","1","1","1"
"1","3","3","3","3","4","1","2","6","3","1","5","4","6","2","4","2","2","2","0","1","1","1","1"
"1","2","1","2","3","1","2","2","6","3","1","5","4","6","2","4","2","2","2","0","1","1","1","1"
